narrative,product,risk_label
opened account last year help build credit company promised help loan pay back build credit actually get loan updated payment option choice app time first payment withdrawn never came called customer service said would waive fee updated card one payment forgiven next month added one program told take payment card choice take card make payment arrangement instead one requested technical difficulty month payment date told account delinquent could pay good standing frustrated agreed paid called customer asked reporting credit late collection said system already placed collection payment took process numerous review trusted website moneylion messing people reporting think company collecting data real purpose helping rebuild credit,credit_reporting,medium
reaching several account thing credit mine still able anything account since didnt get much help company went spoke brother attorney relationship company advised contact ftc please remove fraud account credit immediately account also several bankruptcy credit called dist bankruptcy court stated data social security number regarding bankruptcy petition filing lady clerk office told call company called double check said thing record bankruptcy really want know world bankrupcies end credit showing equifax even possible even possible need answer already pandemic going helping mentally physically emotionally behalf need get brother lawyer advised reach first also address report mine,credit_reporting,high
print iconprint report potentially negative show tooltip button xxxxdispute xxxxdispute xxxxdispute filed ftc,credit_reporting,low
submitted experian deceased incorrect social security notified still corrected information experian credit score went experian ca get credit ca refi ca get loan interfere getting job ruining life even though identity proof life made clear social security administration moving fix experian record keeping accuracy obviously wrong else wrong given fact ssa still move fix please need credit life back thank,credit_reporting,low
tried correct address one listed current old previous address option available cross current address move one listed previous address current one wrong deleted old,credit_reporting,low
may concern disputed item credit reporting agency reported confirmed account valid last reported reported balance highest balance overview highest balance monthly payment status open past due account type rental balance date opened good faith effort resolve matter amicably must demand proof debt specifically alleged contract instrument bearing signature well proof authority matter absent proof must correct erroneous report past debt mine writing request please provide following information please evidence authorization usc e usc f alleged matter please evidence proof alleged debt including alleged c ontract instrument bearing signature please provide complete account history including charge added collection activity thirty day receipt notice respond failure respond writing timely manner considered waiver claim matter entitle presume placed credit report error matter permanently closed provide proof correct record remove invalid debt source reported purpose usc et notice effect dispute validity alleged debt dispute validity claim notice attempt correct record information received collected evidence action necessary request information statement election waiver status,credit_reporting,low
credit bureau violation udaap practicing deceptive practice provided three written request ask five different inquiry removed credit report authorize continues report inquires affected equifax data breach well two breach credit file personal information compromised informed recently remove following inquiry one company ran file time day authorize also lowering score credit dispute also filed federal trade commission complaint well impacted multiple data breach refer attachment inquiry inquiry inquiry inquiry also attaching driver license frequently responds initiating complaint respondent complainant,credit_reporting,low
victim identity theft send required item month cant imagine cant prove fact victim need provide blood type consumer need type protection right macys account mine charge mine account maintained without consent never made payment account fact victim cant fraudulent account removed credit profile,credit_reporting,high
unauthorized hard inquiry hurting personal credit incorrect unfairly punished inquiry following forever,credit_reporting,low
never opened signed note loan account number question reported experian notifying validated alleged loan debt sending documentation different account number reported experian forwarded incorrect information credit reporting agency confirm inaccurate reporting deleted information experian verified differing information accurate continued report information spite request deletion month reported experian made reduced payment balance settle debt bring balance notified experian make payment reduced otherwise bring balance also notified open note loan reporting experian continue report account balance,credit_reporting,low
im going make simple clear possible acc account account year ago closed car totaled payment made year ago payment history inconsistent report keep changing randomly even account closed year ago last payment year ago keep change payment say send exact data every time,credit_reporting,low
filed dispute equifax incorrect collection name seen get answer result luck contacting phone,credit_reporting,low
fedloan servicing opened balance fedloan servicing opened balance fedloan servicing opened balance fedloan servicing opened balance concerned certainty precision current inspection together missed payment meant particular account also reporting credit report around day ago demanded investigation ground noticed item recorded recently shock gotten notice mentioning examination achieved item tested reliable within section g please make sure generate along brief description process utilized validate account reliable give name address person asked every rule found fcra,credit_reporting,high
oh dob s received letter informing handling collection account mentioned however reviewing record unable find documentation contractual relationship make person entitled enforce commercial claim request verification validation request proof contract substantiate claim therefore provide certified copy original contract signature specifically naming document paper trail company entitled enforce commercial claim certification done presence notary public duly swear copy made fact copy original paper contract account question unknown address credit report well recognize well please delete address belong oh oh oh oh xxxxxxxx xxxxxxxx oh oh oh please delete phone number belong never done business following company please delete unknown inquiry,credit_reporting,low
demand credit bureau remove deragory account status repo comment inaccurately reporting loan purchased always paid monthly payment time payment made via internet program payment made would take week post reason idea payment processing issue caused delay misreported data caused u get declined home loan loan approved caused u pay higher working assessing damage considering filing lawsuit recover cost due negative credit data impacting credit health score late received notice boat repossessed called asked payment made online due date went az paid month payment double paid month picked boat went towing company pick boat belonging boat stolen got back home called told repo boat never paid late belonging stolen told u towing company taken boat equipment authorize wrote u check cover replacement cost item taken recently wrote letter asking remove lates credit report wrongfully reporting realize though failed remove derog comment took lates however failed remove status comment error,credit_reporting,high
account closed tried pay barclay let talk anyone keep reporting account said third party collection company unidentifiable give contact info credit bureau keep letting verify info said info correct ruining credit report,credit_reporting,low
turned credit profile experian would done job properly verified information reported fraudulent information would fraud victim begin contacted experian fraudulent information credit profile seemed like simple fix told sent experian copy birth certificate driver license social security card federal trade commission identity theft report bank statement experian still hasnt removed fraudulent item credit profile account opened child experian investigation ever informed fraud alert placed credit profile thats removal fraudulent item,credit_reporting,high
ongoing problem continue submit complaint enforced negatively reported credit additional balance info see attachment additionally sent check admission error sent back check letter longer enforceable relationship note mortgage holder previously submitted complaint cfpb authority influence stopping harassment false credit reporting fraud etc enforce damage fine reporting credit report submission court decision would like fine damage continue harass important note previous complaint per judicial district court new mexico court order order state mortgage note case closed denied motion order plaintiff motion clarification relief order dismissal case dismissed prejudice order statute limitation defense,credit_reporting,high
fraudulent account reporting credit report mailed several letter certified mail address listed credit report despite mailing several letter mailing address listed credit report advise regarding reporting fraudulent account continues reporting fraudulent account account reporting follows closed,credit_reporting,high
experian allowed identity thief login credit insert fake address phone number contacted multiple time remove information identity thief got car insurance name applied credit card business loan us fake email name gain access fake driver license name asked three credit company block email address sent dispute fraudulent address phone number done nothing put freeze account alone fraud alert disputed hard inquiry im able get free credit report online thief manipulated information help make company responsible everyone credit info filed police report,credit_reporting,low
noticed hard credit inquiry made credit report greensky installment ga make request allow credit report pulled useless disputing online dispute option inquiry phone line never connect live person,credit_reporting,low
today called company named identified bill collector stated account paid explained company sound familiar never received mail corespondent company person spoke threatened take court make arrangement account unable tell kind credit card said mbna asked would able send info via email mbna never received feel company fraudulent make scam call,debt_collection,high
never received attempt collect debt used year received collection notice convergent outsourcing stating debt recovery debt could pay different way went online try pay debt enter account number letter last social security number zip code last name website accept information locate call phone number try pay half time state please call back regular business hour time recorded message stating representative available take call short seems phishing company hoping someone give mail check instead verifying debt,debt_collection,low
company began call dont leave voicemail state return number dont answer unknown call come cell phone spam risk found looking number online called time last day working working working working working working working working working working working sleeping sleeping,debt_collection,low
looking credit report noticed account collection dollar looked company gragil associate called spoke getting information pull account wrong address address actually year old son bill actually treatment received listing responsible put hold come back phone state fix report credit bureau week report fraudulent effected credit score already never contacted reporting want time fix company many report deceptive collection practice time face actual action trying ruin people life denied credit card collection could understand know exactly credit,debt_collection,medium
received call asset recovery solution ar representative informed account past due balance placed office demanded payment call representative informed mailing address listed account advised address provided longer place residence gave current address representative continued attempt collect alleged debt acknowledged ability pay lower amount allegedly owed advised placing hold manager would allow settle account communicating representative wanted research right consumer relates debt collection practice legal recall representative stating attempt collect debt information obtained used purpose furthermore received initial notice letter received multiple call company,debt_collection,low
read credit bureau report entry collection agency amount important note never received service company last two year also never received bill tried vain communicate afraid personal information compromised confused way something note never received notification payment found problem reading credit report upset feel feeling enormous helplessness,debt_collection,low
daughter taken er year ago father signed check signed discharge year started getting contacted bill visit tried solve issue hospital simply ignored information nothing see hitting credit score ex husband credit score responsible,debt_collection,low
previously notified victim identity theft requested following close two unauthorized account hold name remove charge unauthorized account take step remove information account credit file still received written confirmation action stated victim identity theft recently learned personal information used open account company open authorize account request closed immediately please send written confirmation responsible charge account take appropriate step remove information account credit file enclosed copy ftc identity theft report information reporting result identity theft inaccurate request stop reporting information cras directed section b fair credit reporting act b ask take step soon possible,debt_collection,high
debt verification letter mailed jefferson capital system via certified mail monday received letter jefferson capital dated postmark letter letter state puchased debt question verification enclosed enclosure photocopy bill original creditor dated information received jefferson capital enough verify alleged debt failed provide information requested debt verification letter date debt purchased addition account reported opened two year past date photocopy bill provided believe debt age incorrectly reported bureau violation fcra recently unaware said alleged debt jefferson capital system failed provide adequate documentation justify collection effort,debt_collection,low
received letter firstmark service division nelnet asserting owe student loan originated letter state want month month last payment amount due account number listed letter note id opening reading referenced attached letter called firstmark service discus matter spoke representative name explained loan referenced state attached letter firstmark service reported credit report attached since paid shown balance asked account reported paid closed balance sudden turn bill referenced attached herein transferred supervisor whose name conversation asked informed system firstmark show balance status payment indicated letter firstmark dated attached referenced told printout credit report dating back many year report informed firstmark even appear three bureau went state credit report firstmark first appears show account closed stated continuing date firstmark account number referenced referenced attached aforementioned letter firstmark dated show account status closed account balance asked sudden owe account reported closed balance three year stated wanted send copy credit report referenced firstmark would happy review reach original lender see need update record suppress account informed attorney retained would discus letter phone call offered give name information indicate account attorney name information said would take information phone fill release authorization form would email firstmark would able speak attorney regarding matter receive form since completed emailed firstmark service form also attached herein copy form others furnished attorney wi conversation firstmark researched credit report attached herein analyzed situation synopsis genesis evolution matter follows acc originated month year firstmark claim originated therefore logical conclude firstmark claiming collecting behalf account referenced per record account reported balance status payment history firstmark never report business relationship knowledge entity name firstmark time credit report attached show acc closed debt included discharged bankruptcy ch show acc closed balance firstmark show credit report first time report attached date reflect account closed show balance reported attached report reflects firstmark account closed balance credit report attached show firstmark account closed balance three bureau pulled three bureau report separately attached complaint three bureau report dated firstmark acc show closed balance acc continually show closed status balance current day appears firstmark acquired alleged debt sometime still credit report first appears never received communication firstmark letter referenced beginning communication consumer financial protection act enforced consumer financial protection bureau cfpb typically brings enforcement action combination applicable federal consumer protection statute listed consumer financial protection act cfpa cfpas prohibition unfair deceptive act practice udaap chief enforcement mechanism revised education loan exam procedure cfpb explains examiner review student loan servicers compliance federal consumer financial law cfpb listed following potentially unfair deceptive abusive act practice respect lender servicers interaction consumer act practice deceptive cfpa representation omission likely mislead consumer acting reasonably circumstance representation omission material act practice unfair cause likely cause substantial injury consumer consumer reasonably avoid injury injury outweighed countervailing benefit consumer competition abusive act practice one materially interferes consumer ability understand term condition consumer financial product service take unreasonable advantage consumer lack understanding material risk cost condition product service b consumer inability protect interest selecting using consumer financial product service c consumer reasonably relies covered person act consumer interest assert reporting account closed balance current day stating open balance deceptive assert reporting account closed balance current day stating open balance unfair cause substantial harm consumer could prepared debt paid reported balance three year assert reporting account closed balance current day stating open balance abusive act practice firstmarks reporting clearly state alleged debt paid closed balance try history state alleged debt anything reported materially interferes consumer ability understand term condition alleged debt based upon firstmark must correct system reflect information reported since thereby listing alleged debt paid closed balance,debt_collection,high
respectfully ask cfpb supervise dispute debt collector received letter bernhardt strawer regarding alleged debt response sent certified letter stating agreement would considered position stated clearly previous communication alleged client however presented position manner requested evidence bernhardt strawser legal standing collect alleged debt letter dated failed comply request instead sent unauthenticated computerized copied billing statement along generic term condition sent another certified letter advising claim would considered cant demand monies alleged debt proof ownership verified exhibited response bernhardt strawer sent another letter dated information letter along unauthenticated computerized copied billing statement generic term condition,debt_collection,low
creditor coll svc posted unknown medical bill credit report time medical fee well dollar open balance posted balance since resolved,debt_collection,low
apartment complex saying owe money owe nothing contacted collection company asking validate debt sent proof stayed proof owe anything,debt_collection,low
filing complaint sequium asset solution llc made multiple attempt rectify account well request debt validation company made attempt provide validity debt requested contract stating amount owed well surety fact reasonable investigation company failed respond request request delivered company day since company yet respond account sequium original creditor account number,debt_collection,medium
fma alliance sent vague letter trying collect account number ending debt account number ending discharged nearly year ago bankruptcy discharge info fma alliance ample notice valid debt trying collect either careless shady business practice cause unnecessary stress victim waste everyone time allowed fma alliance punished making collection claim bankruptcy discharge united state bankruptcy court california case number order discharge chapter ordered discharge granted debtor discharge date dated court united state bankruptcy judge,debt_collection,high
tuesday starting eastern standard time received call conns collect payment due feel extremely harassed appalled time crisis country economy would considered acceptable considering legal action attorney feel harassed willing see resolution company make determination,debt_collection,high
back earlier covered insurance couple year later see collection credit report notification disputed removed year later came back never received notice kind rash curtis regard debt removed dispute feel came back report rash curtis associate really bad reputation falsifying debt,debt_collection,low
reviewing account seen cbe group collection inserted credit report never received information bill never chance dispute information impacted credit report score happy sue n violation right causing issue please provide validation debt method verification account make sense company allowed effect negative way idea account came date even make sense opened opened sound little backwards,debt_collection,low
remember account asked multiple time send proof ownership complied request yet,debt_collection,low
wife decided switch service spotty overseas make switch pay phone contract sends email asking u return promising monetary compensation returning continues send u bill even though remind time paid phone full paid final bill informed sent bill collection diversified adjustment service contact u explain bill never sent collection evidence begin dispute process credit bureau investigated deleted account credit report investigated delete account credit report instructed contact cfpb evidence investigated deleted account credit report diversified adjustment service contact u explain disputed account successfully gotten removed report keep working get removed third diversified adjustment service threatens u keep shopping around debt keep reporting credit bureau dont pay contract end began process switching reserve continue serve country required hold secret security clearance account collection threatens clearance concerned able provide family false debt received another collection attempt different company called lead believe diversified adjustment service followed threat,debt_collection,low
dear cfpb please find complaint sham conduit concealed owner reinstated different name via fictitious buyer default debt sell investor bet image someone data identity theft submitted application mortgage posed lender never lender passed information via dishpan intermediary actual originator big investment bank particularly one owner federal reserve bank actual lender behind scene along big bank read federal reserve operates ponzi scheme derivative via big bank version fictitious mortgagee application processed owned owned instantly fraudulently placed undue hardship intentionally assigning property flood zone never result machination pay additional fema allowed use form defraud borrower solely extort money push foreclosure fema agreed refund part stolen money pocketed rest least plus proceeds trade identity undisclosed time posed lender forged respa document conceal information actually singed disclosure pacific time zone cloud server owned closing believed mortgage aka payment financial service pier operate separate securitization scheme based data mortgage conducted falsely posed issuer lie sham conduit actual issuer bog title insurance policy cover purported mortgage designated lender branch actual originator servicers loan intentionally destroy property title serve interest wall street bank deceptively sold title insurance policy actual issuer refuse cover damage broken subsidiary pretend dont know fraud also refuse fulfill obligation policy lied issued continued act lender purported servicer loan led believe sold someone appointed new servicer lie never lent money anyone never serviced loan need say never sold loan anyone never purchased anyones loan never pooled trust fiction promoted medium defraud borrower investor according fully based forward looking statement never say following guaranteed stripped security sold time time one series represent interest separate established time trust comprised primarily fully modified certificate series issued two class class security series evidence interest future principal payment interest future interest payment trust asset included related trust trust created issue classified grantor trust issued maintained form system federal reserve bank system initially registered name federal reserve bank new york together successor depository selected depository system electronic facility operated federal reserve bank maintaining security account effecting transfer system gross settlement system allows simultaneous transfer security payment system used clear settle pay also treasury marketable debt instrument majority security issued government agency government sponsored enterprise security issued mortgage ownership subject rule procedure governing participant effect time time maintain evidence interest participant appropriate entry book record participant eligible maintain bookentry account directly beneficial owner participant system generally evidence interest appropriate entry book record one financial intermediary beneficial owner must rely upon procedure evidence beneficial ownership may transfer beneficial ownership complies procedure appropriate financial intermediary correspondingly beneficial owner must depend upon financial intermediary including depository holder enforce right respect issued certificated form unless otherwise noted applicable offering circular supplement trust issue word perform something someone sell mortgage never happened people still dont believe loan securitized treated though securitized securitization mean selling asset pro rata share investor get piece paper telling x asset read prospectus securitization document forward statement meaning referencing future event none securitization document convey ownership equitable legal interest debt note mortgage future event never occurs thats point banker since never retain interest debt note mortgage face exposure risk loss liability violation federal state statute issuer lender even though foreclose various intermediary usually bank appearing solely trustee nonexistent trust still receive net money proceeds loan account receivable credit receive sale proceeds soon signed promissory note scanned converted image passed member federal reserve placed image personal data placed provide password various sham conduit like later fake servicer whose sole duty pose window dresser federal reserve member actual player operate giant scam image based bet performance someone data mortgage mi invested pensioner money fraud received electronic image someone computer screen performance someone loan sold performing defaulted time different player mortgage payment along escrow money pocketed broker revenue since one loan asset account receivable tax insurance paid investor money operating fund held federal reserve bank similarly fake servicers make servicers advance trust big bank merely return investor part capital masqueraded servicer advance ponzi scheme finest according became lie prepared allonge note purportedly never placed account time question data loan held transferred various party multiply time without disclosure approached another branch action branch whose founder pretended new servicer buyer loan asked sold loan sold exploded absurd contradicting lie requested help sen senior vp seasoned security fraudster whose cevy chase robbed insurer investor lied backed loan lied refuse provide name seller loan lied hold loan security ever formed securitization loan never happened mean claim right authority administer collect enforce debt note mortgage completely utterly false based upon securitization subject loan like gses merely agreed cover federal reserve owner well fargo etc crime pr machine convinced virtually everyone including borrower loan securitized hundred appellate decision referring loan portfolio exist treated real nonetheless bulletin announcement phrased order avoid indictment civil liability outright lying investor public referring loan portfolio reference pool never formed since nobody sold loan everything done party big bank aka federal reserve branch never appeared respa tile must kept hidden homeowner investor even allowed proof investment investor pay image someone computer screen regarding state issued form class series certificate initially issued facility global security representing certificate transferred except whole nominee nominee another nominee thus nominee registered holder certificate considered sole representative beneficial owner certificate word may distribute beneficial ownership beneficial owner case direct indirect participant completely managed controlled regulated benefit neither never owned anyones debt simply nobody allow never initiated loan dont money loan never serviced mortgage since big bank well aware executive merely foreclosure title laundering vehicle big federal reserve whose sole purpose pretend buyer read passed data loan new player via new password database relentlessly lie borrower massively commit fraud upon court promoted enabled judge government course familiar crime exactly operates federal reserve member via branch initiate illegal foreclosure trust forged document according also known specialist united state financial institution process transfer stock certificate behalf central security depository used united state includes new york exchange together associated clearinghouses others technically owns substantially publicly issued stock united state thus investor hold direct property right stock rather contractual right part chain contractual right involving formed purpose efficiently processing transfer stock certificate behalf company new york new york partnership certain employee yes security created issued sold traded fact indenture indeed reference group data derived announcement investment bank referring performance loan securitization loan securitization proprietary data relating performance loan ownership loan required speak securitization loan loan go could reasonable basis dispute whether loan extinguished simply became inchoate sleeping pending reformation transaction designated virtual creditor replaced real one required law doesnt give unfair windfall homeowner reneged promise pay absolutely fact reveals exactly opposite lender security brokerage firm business investment bank actually issuer security sold without cooperative signature homeowner together detailed personal information homeowner resulting sale security produce windfall investment bank equal average time time time principal paid thus far homeowner word owns received least revenue trade data loan merely contributed one time payment bear risk transaction received least time profit trading date loan time homeowner required disclosed part deal repay principal paid mean homeowner receive consideration concealed part securitization deal addition homeowner unknowingly taken risk investment bank dumped putative lender really sole business reason transaction issuance security without would near lending individual homeowner security merrier larger windfall investment bank without giving conveyance debt note mortgage never see investment bank grantee recorded conveyance since investment bank risk loss care future performance alleged loan transaction one fact remove basic balance person characterized borrower person characterized lender according federal state lending law basic common sense lender sophisticated financial enterprise charged legally determining viability loan risk loss without risk loss interest remaining getting borrower submit personal data homeowner sign documentation promising pay back consideration plus interest received concealed involuntary participation securitization scheme contract law classic example failure element enforceable contract meeting mind borrower intent lending intent contract homeowner deprived opportunity receive benefit bargaining share securitization scheme participate therefore conclusion homeowner owes nothing contract failure b entitled quantum meruit law reasonable compensation concealed securitization scheme could never existed homeowner signature personal data mean mean none investor bought traded swap certificate security ever acquired interest loan none acquired ownership debt note mortgage none ever acquired legal right administer collect enforce debt note mortgage mean document suggesting contrary fabricated false thus circumstance servicer trustee trust investor including possesses right title interest administration collection enforcement loan dump risk theory behind securitization perfectly sound legal moral politically expedient intended attract investment reducing risk took one step completely eliminated risk order completely eliminate loan account general ledger company involved securitization process loan account cover fraud doesnt exist nobody loses money homeowner stop paying homeowner pay contributing bonus largely untaxed profit investment bank apt description happens money homestead forced sale entry ever made decreasing amount receivable receivable part completely counterintuitive nearly everyone also reason foreclosure consistently attempt get discovery information would obviously lead admissible evidence court thousand foreclosure case pushed back burner year one year old result lawyer pro se litigant experimenting concept concept simple claim brought homeowner either directly indirectly asserts designated claimant exists real world possesses claim homeowner homeowner say ok tell exist acquired claim foreclosure mail refuse answer know truth kill claim sheer force perseverance infinitely deep pocket investment bank continues litigating claim absolutely merit case government regulator sleeping cost defending baseless claim fall onto homeowner lack resource time money energy preserve largest asset owns demand full disclosure serviced real lender behind transaction based evidence federal reserve table pool operated owner demand compensation fraud royalty trade punitive damage least,debt_collection,high
good evening account continues report inaccurate incomplete unverifiable information lawsuit bank loan deceptive santander reach settlement state alleged deceptive auto loan practice state including connecticut california florida new jersey new york pennsylvania reached settlement automotive financing company santander consumer usa reimburse consumer alleged deceptive loan practice disputed account several time asking several type document included pursuant federal statutory law regard repossession vehicle shocked reviewed credit report week found multiple inaccuracy credit report major credit bureau yet stated verified account accurate impossible im really worried information credit report account may reporting inaccurately understand must procedure place respond question credit reporting look like detail guy reporting arent true example account type show auto loan thought correct term alleged account credit sale anyway please help understand whats going id like see following document compare information credit report would appreciate thoughtful response office please dont send unintelligible response doesnt address concern here id like see complete original alleged promissory note show signature account transaction history required default acceleration notice notice sale document calculation surplus deficiency letter additional finance contract including related insurance finance product buyer guide purchase order license bond registration document required state allows hold service alleged promissory note thanks prompt attention concern,debt_collection,high
received telephone call company claiming collecting debt owed behalf told caller believed information incorrect would contact caller tried stop stating would work etc basically cut said contact hung call account fund available account information seemed wrong called reported call representative confirmed owed debt checked active account general search using name told involved collection attempt received written request settle false debt company called american cordius international llc copy written request company upload reporting false debt collection attempt simultaneously sending registered letter company informing debt false contact,debt_collection,low
rented paid monthly quarterly payment sufficient timely manner auto pay auto pay online banking reason hickup colllecting missed month two caught around payment hit late fee questioned resolved shortly thereafter time renewed lease machine asked assured account date paid full continued rental program every year one day asked return machine owed money surprised confused people said terminated contract account returned machine credit collection agency started hounding never problem person asked prove payment would resolve account sent evidence said contract owed recall forced return machine threat something used tone abusive ruin credit possibly place judgement tantamount consumer fraud please help,debt_collection,medium
bought furniture paying fine till grand daughter diagnosis financing went drain tried tell back foot willing pay full amount pay deletion willing get hardship letter order delete refusing,debt_collection,low
credence rm claiming owe recognize debt please remove inaccurate collection report,debt_collection,low
attended washington dc friend left wallet car taking main cash cell phone returned car window smashed several item including wallet stolen following day resulted dollar spent random md several online order thes purchase made credit card quickly canceled replaced week later get bill medical procedure affirm result theft day go someone mistake someone else would assume generic face used identity theft scam someone could tend health related successfully disputed credit report year year keep popping citing debt sold another collection company please assist acquiring notice block reappearing deemed fraud thank,debt_collection,high
advised notice sent pursuant fair debt collection practice act usc sec letter sent jefferson capital system response listing credit report listing state opened account balance completely false never opened account anyone owe debt debt mine debt relation never took credit relation purported debt contract instrument bearing signature therefore jefferson capital system attempting collect debt account level documentation showing owe proof owe debt demand immediately jefferson capital system correct erroneous report past debt mine ask jefferson capital system provide following information cfpb please show evidence authorization usc e usc f alleged matter authorization law collection information authorization law collection alleged debt please show evidence alleged debt including specifically alleged contract instrument bearing signature id assure youre correct consumer please provide complete account history including charge added collection activity jefferson capital system failure respond point writing hand signed timely manner work waiver claim matter entitle presume jefferson capital system placed credit report error matter permanently closed proof none exists correct record remove invalid debt source reported contract purchase home invalid incorrect erroneous listing preventing moving forward building dream home causing distress emotionally physically,debt_collection,low
attentively review formal writ composed declaration proven complaint misinformation part deficient adequate current status fullness truth accuracy completeness timeliness documented ownership certifiable responsibility otherwise irrefutable complaint obligatory regulatory requisite reporting thereby mandating immediate action rectify remedy infraction behavior retaining returning demonstrate true correct complete complaint metro data field formatted reporting victim theft writing request block account disputed fraudulent credit report information relate transaction made give anyone authorization consent use personal information hereby exercise legal right enacted congress federal trade commission explicitly state victim dispute fraudulent account credit report shall honored credit bureau fraudulent information blocked within day proper notification shall given data furnishers pursuant section federal fair credit reporting act failure comply shall lead complaint filed better business bureau consumer financial protection bureau attorney general stating company unlawful collection practice misrepresentation creditworthiness defamation character noncompliance abide law enacted congress protect victim credit impacted act fraud know right fair credit reporting act consumer credit protection act ccpa fair accurate credit transaction act facta taking action also know right paragraph section facta law procedure enhance accuracy integrity information furnished consumer reporting agency b duty furnishers provide accurate information section fair credit reporting act amended subparagraph striking know consciously avoids knowing information inaccurate inserting know reasonable cause believe information inaccurate adding end following definition purpose subparagraph term cause believe information inaccurate mean specific knowledge solely allegation consumer would cause reasonable person substantial doubt accuracy information policy state according fair credit reporting act fcra procedure case disputed accuracy reinvestigation reinvestigation general subject subsection f completeness accuracy item information contained consumer file consumer agency disputed consumer consumer notifies agency directly indirectly reseller dispute free charge conduct reasonable reinvestigation determine whether disputed information inaccurate record current status disputed information delete item file accordance paragraph end period beginning date agency receives notice dispute consumer reseller therefore position clearly stated account belong meaning reporting inaccurate account information within credit file fact inaccurate account information mean agency reporting incorrect account finally reporting inquiry result type fraudulent activity must noted apply credit account company creditor result attempt open account company approve account therefore inquiry must deleted within credit file delete fraudulently opened account without also deleting fraudulent inquiry noted inquiry made factual record fraudulently opened account factual record referred creditor disputed directly credit reporting agency attempted address inquiry factual record file access done fraudulent mean factual record consumer required dispute fraudulent inquiry directly company inquiry result fraudulent activity therefore inaccurate credit reporting agency creditor verify meaning inquiry unverifiable information must deleted credit file caine weiner compa bal well aware right consumer fair credit reporting act requires agency report accurate correct account information within credit file credit issue specific account item belong mean reporting incorrect account information within credit report mind request listed account item blocked deleted according fair credit reporting act fcra section block information resulting identity theft except otherwise provided section consumer reporting shall block reporting information file consumer consumer identifies information resulted alleged identity theft later four business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information relating transaction consumer provided listed four item within package therefore expect listed account deleted blocked within business day clearly identity theft issue also entitled receive free copy credit report requesting free credit report account public record item inquiry permanently blocked deleted enclosure identity theft report proof identity copy account statement showing fraudulent item ftc notice furnishers cc consumer financial protection bureau iowa cc xxxxxxxx fl cc xxxxxxxx fl cc fl cc attorney general office fl,debt_collection,high
